slug,display_name,frame_index,time_seconds,width,height,wet_area_px,dry_area_px,wet_fraction_roi,wet_fraction_frame,annotation_count
input3,Run C,126,37.53754,1920,1088,1370750.0,0.0,0.656188,0.656188,1
input3,Run C,127,37.83784,1920,1088,1373587.0,0.0,0.657546,0.657546,1
input3,Run C,128,38.13814,1920,1088,1375722.0,0.0,0.658568,0.658568,1
input3,Run C,129,38.43844,1920,1088,1377998.0,0.0,0.659657,0.659657,1
input3,Run C,130,38.73874,1920,1088,1382605.0,0.0,0.661863,0.661863,1
input3,Run C,131,39.03904,1920,1088,1384730.0,0.0,0.66288,0.66288,1
input3,Run C,132,39.33934,1920,1088,1385294.0,0.0,0.66315,0.66315,1
input3,Run C,133,39.63964,1920,1088,1389598.0,0.0,0.66521,0.66521,2
input3,Run C,134,39.93994,1920,1088,1391794.0,0.0,0.666262,0.666262,2
input3,Run C,135,40.24024,1920,1088,1393803.0,0.0,0.667223,0.667223,2
input3,Run C,136,40.54054,1920,1088,1396123.0,0.0,0.668334,0.668334,2
input3,Run C,137,40.84084,1920,1088,1398151.0,0.0,0.669305,0.669305,2
input3,Run C,138,41.14114,1920,1088,1400488.0,0.0,0.670424,0.670424,2
input3,Run C,139,41.44144,1920,1088,1402401.0,0.0,0.671339,0.671339,2
input3,Run C,140,41.74174,1920,1088,1404537.0,0.0,0.672362,0.672362,2
input3,Run C,141,42.04204,1920,1088,1406548.0,0.0,0.673325,0.673325,2
input3,Run C,142,42.34234,1920,1088,1408554.0,0.0,0.674285,0.674285,2
input3,Run C,143,42.64264,1920,1088,1410651.0,0.0,0.675289,0.675289,2
input3,Run C,144,42.94294,1920,1088,1413008.0,0.0,0.676417,0.676417,2
input3,Run C,145,43.24324,1920,1088,1415236.0,0.0,0.677484,0.677484,2
input3,Run C,146,43.54354,1920,1088,1417343.0,0.0,0.678492,0.678492,2
input3,Run C,147,43.84384,1920,1088,1419230.0,0.0,0.679395,0.679395,2
input3,Run C,148,44.14414,1920,1088,1421241.0,0.0,0.680358,0.680358,2
input3,Run C,149,44.44444,1920,1088,1423295.0,0.0,0.681341,0.681341,2
input3,Run C,150,44.74474,1920,1088,1425410.0,0.0,0.682354,0.682354,2
input3,Run C,151,45.04505,1920,1088,1427199.0,0.0,0.68321,0.68321,2
input3,Run C,152,45.34535,1920,1088,1429222.0,0.0,0.684179,0.684179,2
input3,Run C,153,45.64565,1920,1088,1431130.0,0.0,0.685092,0.685092,2
input3,Run C,154,45.94595,1920,1088,1433314.0,0.0,0.686138,0.686138,2
input3,Run C,155,46.24625,1920,1088,1435106.0,0.0,0.686995,0.686995,2
input3,Run C,156,46.54655,1920,1088,1437085.0,0.0,0.687943,0.687943,2
input3,Run C,157,46.84685,1920,1088,1438965.0,0.0,0.688843,0.688843,2
input3,Run C,158,47.14715,1920,1088,1441097.0,0.0,0.689863,0.689863,2
input3,Run C,159,47.44745,1920,1088,1442914.0,0.0,0.690733,0.690733,2
input3,Run C,160,47.74775,1920,1088,1445304.0,0.0,0.691877,0.691877,3
input3,Run C,161,48.04805,1920,1088,1446947.0,0.0,0.692664,0.692664,3
input3,Run C,162,48.34835,1920,1088,1448882.0,0.0,0.69359,0.69359,3
input3,Run C,163,48.64865,1920,1088,1450641.0,0.0,0.694432,0.694432,3
input3,Run C,164,48.94895,1920,1088,1452654.0,0.0,0.695396,0.695396,3
input3,Run C,165,49.24925,1920,1088,1454574.0,0.0,0.696315,0.696315,2
input3,Run C,166,49.54955,1920,1088,1456401.0,0.0,0.69719,0.69719,2
input3,Run C,167,49.84985,1920,1088,1458241.0,0.0,0.69807,0.69807,2
input3,Run C,168,50.15015,1920,1088,1460214.0,0.0,0.699015,0.699015,2
input3,Run C,169,50.45045,1920,1088,1462502.0,0.0,0.70011,0.70011,2
input3,Run C,170,50.75075,1920,1088,1464083.0,0.0,0.700867,0.700867,2
input3,Run C,171,51.05105,1920,1088,1465637.0,0.0,0.701611,0.701611,2
input3,Run C,172,51.35135,1920,1088,1467593.0,0.0,0.702547,0.702547,2
input3,Run C,173,51.65165,1920,1088,1468911.0,0.0,0.703178,0.703178,2
input3,Run C,174,51.95195,1920,1088,1470650.0,0.0,0.704011,0.704011,2
input3,Run C,175,52.25225,1920,1088,1472761.0,0.0,0.705021,0.705021,2
input3,Run C,176,52.55255,1920,1088,1474140.0,0.0,0.705681,0.705681,2
input3,Run C,177,52.85285,1920,1088,1476066.0,0.0,0.706603,0.706603,2
input3,Run C,178,53.15315,1920,1088,1477781.0,0.0,0.707424,0.707424,2
input3,Run C,179,53.45345,1920,1088,1479289.0,0.0,0.708146,0.708146,2
input3,Run C,180,53.75375,1920,1088,1481056.0,0.0,0.708992,0.708992,2
input3,Run C,181,54.05405,1920,1088,1484653.0,0.0,0.710714,0.710714,2
input3,Run C,182,54.35435,1920,1088,1484511.0,0.0,0.710646,0.710646,1
input3,Run C,183,54.65465,1920,1088,1486142.0,0.0,0.711427,0.711427,1
input3,Run C,184,54.95495,1920,1088,1489250.0,0.0,0.712915,0.712915,1
input3,Run C,185,55.25526,1920,1088,1489547.0,0.0,0.713057,0.713057,1
input3,Run C,186,55.55556,1920,1088,1491174.0,0.0,0.713836,0.713836,1
input3,Run C,187,55.85586,1920,1088,1492676.0,0.0,0.714555,0.714555,1
input3,Run C,188,56.15616,1920,1088,1495883.0,0.0,0.71609,0.71609,1
input3,Run C,189,56.45646,1920,1088,1496288.0,0.0,0.716284,0.716284,1
input3,Run C,190,56.75676,1920,1088,1497795.0,0.0,0.717005,0.717005,1
input3,Run C,191,57.05706,1920,1088,1499199.0,0.0,0.717677,0.717677,1
input3,Run C,192,57.35736,1920,1088,1500740.0,0.0,0.718415,0.718415,1
input3,Run C,193,57.65766,1920,1088,1502402.0,0.0,0.719211,0.719211,1
input3,Run C,194,57.95796,1920,1088,1503734.0,0.0,0.719848,0.719848,1
input3,Run C,195,58.25826,1920,1088,1504976.0,0.0,0.720443,0.720443,1
input3,Run C,196,58.55856,1920,1088,1506858.0,0.0,0.721344,0.721344,1
input3,Run C,197,58.85886,1920,1088,1508073.0,0.0,0.721925,0.721925,1
input3,Run C,198,59.15916,1920,1088,1509169.0,0.0,0.72245,0.72245,1
input3,Run C,199,59.45946,1920,1088,1510777.0,0.0,0.72322,0.72322,1
input3,Run C,200,59.75976,1920,1088,1512184.0,0.0,0.723893,0.723893,1
