trial_id,sample,ok,iou_mean,dice_mean,boundary_f1_mean,box_iou_mean,runtime_s,error,flags_json
phase5__input_1__pre_delta_blur=none,input_1,True,0.9362545348159852,0.9656145700182842,0.643258712215355,0.9108172996246584,7.089235833846033,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""none"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=flat-3,input_1,True,0.9236548613283541,0.9578531885155215,0.6167615426436701,0.911811987784018,22.265231911092997,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""flat:3"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=flat-7,input_1,True,0.9186567285051861,0.9550846342718128,0.5912308819225008,0.914909058063239,23.01440592482686,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""flat:7"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=flat-11,input_1,True,0.9193528518578541,0.9559880567252386,0.5656501329860182,0.9241641569844748,23.62532549444586,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""flat:11"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=gaussian-3,input_1,True,0.9236548613283541,0.9578531885155215,0.6167615426436701,0.911811987784018,22.17456127796322,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""gaussian:3"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=gaussian-7,input_1,True,0.9186567285051861,0.9550846342718128,0.5912308819225008,0.914909058063239,22.858366827480495,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""gaussian:7"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=triangle-3,input_1,True,0.9236548613283541,0.9578531885155215,0.6167615426436701,0.911811987784018,21.90055237710476,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""triangle:3"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=gaussian-11,input_1,True,0.9193528518578541,0.9559880567252386,0.5656501329860182,0.9241641569844748,23.960173963569105,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""gaussian:11"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_1__pre_delta_blur=triangle-7,input_1,True,0.9186567285051861,0.9550846342718128,0.5912308819225008,0.914909058063239,22.82662770152092,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""triangle:7"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -10, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 1600, ""lock_frames"": 0, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_mask"": ""/home/j-vaught/bench_vrifa/data/roi_masks/input_1.png""}"
phase5__input_2__pre_delta_blur=none,input_2,True,0.9627260600020338,0.9808007479747995,0.4470124185495088,0.967851747278007,1.789679916575551,,"{""colorspace"": ""CIELAB"", ""channel_weights"": ""1,0,0"", ""darken_only"": true, ""peak_reference"": true, ""ref_mode"": [""first""], ""ref_running_alpha"": 0.05, ""dynamic_target_fraction"": 0.2, ""dynamic_lag_scale"": 1, ""pre_delta_blur"": ""none"", ""blur"": ""gaussian:9"", ""threshold"": ""otsu"", ""threshold_offset"": -50, ""morph_kernel"": 21, ""morph_shape"": ""ellipse"", ""morph_close_iterations"": 1, ""morph_open_iterations"": 1, ""min_area"": 100, ""lock_frames"": 10, ""camera_stable"": false, ""motion_model"": ""affine"", ""motion_per_frame_threshold"": 1.5, ""cumulative_motion_threshold"": 3, ""peak_on_shift"": ""reset"", ""write_mask_pngs"": ""true"", ""write_overlay_pngs"": ""false"", ""write_heatmap_pngs"": ""false"", ""backend"": ""cuda"", ""roi_margin"": 0.0}"
